"len","sort1","sort2","sorted","sort"
2599,"0,175620086600247","0,062589277600637","0,304269199841656","0,06835719832452"
2600,"0,175836692200392","0,061816152599931","0,302567998005543","0,067963401670568"
2601,"0,176816773800238","0,062198401198839","0,303627598623279","0,068167000426911"
2602,"0,175591692999296","0,062652109000192","0,303553200501483","0,068407400976867"
2603,"0,176856264800881","0,062762912199833","0,309356400975958","0,068191600439604"
2604,"0,176817910399404","0,063001974401414","0,295534399629105","0,068477002787404"
2605,"0,177167932798329","0,062793791202421","0,294906800263561","0,068476999877021"
2606,"0,177694700199936","0,063120560799143","0,313377799466252","0,068687998282258"
2607,"0,177880835199903","0,062656215201423","0,3209809990949","0,068560799991246"
2608,"0,177933659798873","0,063481377398421","0,303990799875464","0,069120799889788"
2609,"0,178205345399328","0,063256743599777","0,295217998791486","0,075523399573285"
2610,"0,178086147201248","0,062583555401943","0,314543000422418","0,06868159834994"
2611,"0,177610764199926","0,063056854599563","0,296137599798385","0,068542201188393"
2612,"0,177621649000503","0,062562563201937","0,30298479978228","0,068890601687599"
2613,"0,178598998399684","0,062992541799031","0,306169202667661","0,068804598413408"
2614,"0,178636275800818","0,063118080601271","0,297164797666483","0,068614800693467"
2615,"0,178157716800342","0,062185363998287","0,296819201321341","0,0687013976858"
2616,"0,177527665799425","0,063160696202249","0,307182400138117","0,068941796780564"
2617,"0,178455810601008","0,063412475601945","0,305013002071064","0,068850399111398"
2618,"0,179099002799194","0,063320562598528","0,297228200361133","0,069014400651213"
2619,"0,17843290539895","0,063056702002359","0,296655000420287","0,06925039779162"
2620,"0,1790667749985","0,0636719807997","0,299446801363956","0,069437999627553"
2621,"0,179542979600956","0,063790969600086","0,306000802083872","0,069119200634305"
2622,"0,180508063400339","0,063815498199256","0,29704939952353","0,069070800964255"
2623,"0,179174199399131","0,063601673199446","0,305690997629426","0,07581779937027"
2624,"0,179188280200469","0,063431263400707","0,295951601583511","0,075895999907516"
2625,"0,180012929199438","0,063306726800511","0,299376600014511","0,069188796624076"
2626,"0,179217039402283","0,062883479599259","0,325787400652189","0,069472000177484"
2627,"0,18118884699943","0,063718243000039","0,299156802066136","0,06904360052431"
2628,"0,17960011799878","0,06342606760154","0,298960199870635","0,069274798443075"
2629,"0,180952785200498","0,063812216196675","0,324118002026808","0,092662998940796"
2630,"0,180874019004114","0,063692616201297","0,306056201225147","0,06931879761396"
2631,"0,180335515602201","0,064160323399119","0,306569402164314","0,079740400542505"
2632,"0,181319578402326","0,064059389599424","0,300278203212656","0,076671001443174"
2633,"0,18144711220084","0,063940368602926","0,305661599850282","0,069394598540384"
2634,"0,180775253601314","0,063704115198925","0,307163601974025","0,070690602296963"
2635,"0,180956293000781","0,064786718400137","0,313679401006084","0,069909599551465"
2636,"0,181875114399008","0,064921256198431","0,319218600634485","0,079707999248058"
2637,"0,182317411599797","0,064156023798569","0,306661002105102","0,076508599158842"
2638,"0,182153329801804","0,063714495000022","0,31521919881925","0,069480598904193"
2639,"0,181913788999373","0,064236131601501","0,298382401524577","0,069417600752786"
2640,"0,18296174180141","0,064418709000165","0,326810400292743","0,070411400520243"
2641,"0,182755283197912","0,064737948401307","0,30737260094611","0,073447600880172"
2642,"0,18265736100002","0,06420241620217","0,307555799372494","0,069036797503941"
2643,"0,182312423398253","0,064551085000858","0,298304001626093","0,070403602148872"
2644,"0,181432879199565","0,064538394800911","0,300456400145777","0,069946401345078"
2645,"0,181385627400596","0,064280169000267","0,306374400679488","0,073181600600947"
2646,"0,182584231199871","0,06401480959903","0,302191599621437","0,07038059993647"
2647,"0,183464695398288","0,064965609998035","0,299135000386741","0,069671199889854"
2648,"0,183170055998198","0,064586950599915","0,303554799756967","0,071636801294517"
2649,"0,182439954399888","0,065109100201516","0,311912001052406","0,070299398794305"
2650,"0,182953930197982","0,064065224801016","0,30833919881843","0,069988000905141"
2651,"0,183029609800724","0,06450549820147","0,302686999202706","0,077436400169972"
2652,"0,183764686599898","0,064569908197154","0,30591539980378","0,070017400139477"
2653,"0,182719782400818","0,064166347798891","0,319383000896778","0,069771400012542"
2654,"0,183630850199552","0,064802302401222","0,303259200882167","0,073683600930963"
2655,"0,184044480198645","0,064665655598219","0,310979000641964","0,070316201890819"
2656,"0,183468917600112","0,064725673200155","0,310623401310295","0,070185199729167"
2657,"0,18498180439783","0,065739911998389","0,318591599352658","0,070062800659798"
2658,"0,184831790799217","0,065183203200286","0,310514400189277","0,070602200867143"
2659,"0,186616734400741","0,065972313398379","0,312014001247007","0,070223001239356"
2660,"0,184491374598292","0,064618790797249","0,311902799876407","0,080418799188919"
2661,"0,184724509400257","0,065578882399132","0,301692800712772","0,070179799513426"
2662,"0,186031571801868","0,06542378939921","0,309321800887119","0,074914400465787"
2663,"0,185056000800978","0,065677598598995","0,312356998620089","0,073606398655102"
2664,"0,185771267597738","0,065468416000658","0,304951601719949","0,073851400520653"
2665,"0,184901891999471","0,065775476401905","0,302311198902316","0,075829798879568"
2666,"0,185425630200189","0,065376898599789","0,314346600498538","0,070777401560918"
2667,"0,186282085200946","0,065674902997853","0,311009999131784","0,070520400186069"
2668,"0,185370796799543","0,066619663000165","0,311556000087876","0,070293800672516"
2669,"0,191434875401319","0,065449706600339","0,302873399050441","0,070284998218995"
2670,"0,186861694599793","0,066052843000216","0,315421601408161","0,07119439978851"
2671,"0,186805689398898","0,065910890400119","0,304852801491506","0,078893599857111"
2672,"0,187214433398913","0,066382069401152","0,30677240138175","0,070567600778304"
2673,"0,186882936398615","0,065671214601025","0,312308999127708","0,070995397982188"
2674,"0,187182308599586","0,066007399999944","0,314678600989282","0,070406201120932"
2675,"0,187269502600248","0,066265396398376","0,310411599639337","0,080020999303088"
2676,"0,18721920659882","0,066038887600007","0,317155200173147","0,070562401378993"
2677,"0,186815650800418","0,065674612598377","0,316183200629894","0,070746199344285"
2678,"0,187065211999288","0,065861387400946","0,304849400708918","0,077859000884928"
2679,"0,187178781002876","0,065915408398723","0,313541600189637","0,070725599653088"
2680,"0,187406264197489","0,066769984998973","0,315440399572253","0,071428799128626"
2681,"0,188287963600305","0,065737952398195","0,316757199470885","0,071296801615972"
2682,"0,187468783000077","0,066189058996679","0,312871199275833","0,070759998925496"
2683,"0,187282843998401","0,065993203800463","0,304989198048133","0,070939798024483"
2684,"0,187835743800679","0,066384135601402","0,321370401070453","0,071044798824005"
2685,"0,187942864200159","0,066241277800873","0,315012800274417","0,070626399246976"
2686,"0,187838763398759","0,066146494803252","0,306320999516174","0,078022600791883"
2687,"0,18810410520091","0,066274688398698","0,314134999644011","0,070776799111627"
2688,"0,187920048199885","0,067166980601905","0,314160599373281","0,070732599124312"
2689,"0,188491973998316","0,066770352401363","0,313034599821549","0,079334399197251"
2690,"0,188640614200267","0,067296587601595","0,307646598957945","0,071502799983136"
2691,"0,189366544398945","0,066809236400877","0,31230320018949","0,070685001264792"
2692,"0,189640369197878","0,067320900999766","0,317443399399053","0,071127999399323"
2693,"0,189851094200276","0,066731081198668","0,30671560234623","0,079263999941759"
2694,"0,188377799000591","0,066939439000271","0,307459400210064","0,071045599179342"
2695,"0,18878700859932","0,06718449179898","0,307855999562889","0,072567597089801"
2696,"0,189156113599893","0,066738784198242","0,314611200883519","0,071380998997483"
2697,"0,189432627601491","0,067003428000317","0,309487601043657","0,071127602132037"
2698,"0,189609554001072","0,067064711598505","0,318246000097133","0,0735538022127"
2699,"0,189294841400988","0,066928211001505","0,323780201142654","0,075133400969207"
2700,"0,190831451199483","0,066876027999388","0,309451602515765","0,081858197518159"
2701,"0,190693022598862","0,067461153000477","0,340096800937317","0,071976201434154"
2702,"0,190111266198801","0,067359221400693","0,314448001154233","0,076353202166502"
2703,"0,19102300379891","0,067556492199947","0,3079472007812","0,07957919879118"
2704,"0,191206997798872","0,067153568800131","0,323359598405659","0,071394399856217"
2705,"0,190216254998813","0,067927910799335","0,326919597864617","0,071508597466163"
2706,"0,191088812999078","0,067521208600374","0,330120198486838","0,071632800973021"
2707,"0,19169584140036","0,066833362600301","0,317853600427043","0,072044601256494"
2708,"0,190114664200519","0,067009780400258","0,320368199027143","0,072041600651573"
2709,"0,191455142601626","0,067621763002535","0,314282601175364","0,071364801260643"
2710,"0,192302327000652","0,067306658001326","0,31392719829455","0,072057198849507"
2711,"0,190515958200558","0,067003916800604","0,312093200045638","0,071752596704755"
2712,"0,191281166399131","0,067641979600012","0,318813999183476","0,073424400761724"
2713,"0,191566035400319","0,068490510800621","0,3111647994956","0,083328397886362"
2714,"0,192142569397402","0,067602121601522","0,321119000727776","0,071947202377487"
2715,"0,192826195398811","0,068245515000308","0,312480799038894","0,072193201049231"
2716,"0,192060835601296","0,067426642398641","0,310611598251853","0,071622600080445"
2717,"0,191392228798941","0,067775897998945","0,322796001273673","0,086569999984931"
2718,"0,191497277999588","0,067724991001887","0,31895239953883","0,072050998278428"
2719,"0,19333492340229","0,068274670798564","0,320942800317425","0,071977400511969"
2720,"0,192789129599987","0,068322069999704","0,315084999601822","0,075160598498769"
2721,"0,194351411999378","0,067806196401944","0,316953001311049","0,072090199682862"
2722,"0,192601231399749","0,067871722801647","0,310686201555654","0,071999999636319"
2723,"0,193120736801939","0,06825589479995","0,33880639821291","0,072011198790278"
2724,"0,192991269001504","0,068269008598873","0,31227719882736","0,072237799759023"
2725,"0,194486489599512","0,068668215999787","0,323737601866014","0,076055600948166"
2726,"0,193943003599998","0,068865101001575","0,312347200815566","0,076496599649545"
2727,"0,193837720398733","0,068319927999983","0,327467000170145","0,07237280078698"
2728,"0,194165095998324","0,06941581160354","0,327764201210812","0,075748999370262"
2729,"0,194852676003939","0,068684981798288","0,315073999809101","0,072071199247148"
2730,"0,194963625597302","0,068950872602","0,3199996004696","0,072360599006061"
2731,"0,195177155199053","0,068885746800515","0,314769998658448","0,080506800441071"
2732,"0,195257865800522","0,068491393799195","0,329615800001193","0,072541998815723"
2733,"0,195860667998204","0,069049756800814","0,328034000995103","0,0732173997676"
2734,"0,196005987201352","0,069138735003071","0,320032399031334","0,0728701998014"
2735,"0,195981287200993","0,068996662599966","0,31877040019026","0,072353600990027"
2736,"0,196124818600947","0,069531484997424","0,321832999179605","0,072675399133004"
2737,"0,196179421601119","0,068623544998991","0,336785998661071","0,075510800525081"
2738,"0,196316044601554","0,069197449801141","0,321557599818334","0,073004399018828"
2739,"0,196004158801225","0,069254374002048","0,322718398820143","0,072930600435939"
2740,"0,195492925000144","0,069436005198804","0,322055599826854","0,080817598791327"
2741,"0,196455913601676","0,068946791002236","0,322010600939393","0,072667401400395"
2742,"0,196745620400179","0,070125667199318","0,320833201112691","0,072871598240454"
2743,"0,196345942601329","0,068962945399107","0,321312200685497","0,072622200241312"
2744,"0,196006923800451","0,068649952599662","0,320814800215885","0,07278779958142"
2745,"0,196122387400828","0,069656164199114","0,327012201887555","0,072682398604229"
2746,"0,197271035800804","0,069603138201637","0,321766000706703","0,080070600961335"
2747,"0,197785546000523","0,069502372200077","0,329267601773608","0,072390197601635"
2748,"0,197665646998212","0,069839071600291","0,322419198346324","0,072995397204068"
2749,"0,19817081479996","0,069764202195802","0,31401599990204","0,072691800596658"
2750,"0,20340627280093","0,06909925340151","0,322574999881908","0,089062399638351"
2751,"0,198024484998314","0,069673562800745","0,313879200257361","0,073818999226205"
2752,"0,199188080198655","0,069828319398221","0,320823401852977","0,084603599680122"
2753,"0,197570973999973","0,069149754999671","0,31620399968233","0,073026602331083"
2754,"0,197590523198596","0,07059980359918","0,32510919845663","0,073297001654282"
2755,"0,198423698802071","0,070121645198378","0,3238836012315","0,073105999035761"
2756,"0,198197340800834","0,069915246199526","0,326786999357864","0,083307200111449"
2757,"0,197443531597673","0,069830879998335","0,323600601404905","0,073392801277805"
2758,"0,19791607940133","0,070090206600435","0,317891401937231","0,081224400491919"
2759,"0,198509527198621","0,070341012002609","0,315324800612871","0,079617599840276"
2760,"0,198626498199883","0,070927535598457","0,32481780363014","0,073497400444467"
2761,"0,199056608401588","0,070662708402961","0,327796798956115","0,080305001756642"
2762,"0,201802578600473","0,072858173800341","0,32627380132908","0,080317798710894"
2763,"0,205905405798694","0,07232251099922","0,325006402272265","0,073471797804814"
2764,"0,199162909000006","0,070299388600688","0,325115799205378","0,073884399898816"
2765,"0,19989381780033","0,070564767401083","0,317301198083442","0,073445998714306"
2766,"0,199587184400298","0,070440657802101","0,324042802094482","0,073057800182141"
2767,"0,199905983402277","0,070401860000857","0,315584198688157","0,080549399717711"
2768,"0,199616995597899","0,07077726739808","0,325835998228285","0,074236003274564"
2769,"0,200089219400252","0,070742155000335","0,318846800655592","0,073822798731271"
2770,"0,205288725200808","0,069984963000752","0,320907597779296","0,073806400178"
2771,"0,19921278940019","0,070862880801724","0,330023998685647","0,073925801552832"
2772,"0,20093928820279","0,071069149000687","0,318128798971884","0,082352802564856"
2773,"0,200182947600842","0,071020702800888","0,327518400445115","0,073912198422477"
2774,"0,199988985601522","0,07066733079846","0,334198999917135","0,082683999789879"
2775,"0,200881331200071","0,071022642799653","0,331894401460886","0,07405420037685"
2776,"0,200992546399357","0,071123039400845","0,325006799539551","0,081784997018986"
2777,"0,200811310003337","0,07124207020097","0,319140999636147","0,073832998168655"
2778,"0,201332502398873","0,070835339598125","0,328379397979006","0,081493200559635"
2779,"0,202215185400564","0,070011114198132","0,319793199014384","0,080809797509573"
2780,"0,201462680401164","0,07147883939906","0,32490820158273","0,073659000918269"
2781,"0,2025611124016","0,071126416200423","0,319230000604875","0,073917002009694"
2782,"0,201534222599003","0,07157963780046","0,327834600466303","0,074209002195858"
2783,"0,20195748200058","0,071533825797087","0,320758200541604","0,073899798735511"
2784,"0,202945474001171","0,071934251800121","0,330118398414925","0,07442079950124"
2785,"0,20346661759977","0,071306021002238","0,33583319891477","0,074146800034214"
2786,"0,202692769397981","0,072515966999345","0,328804600576404","0,07405700016534"
2787,"0,203215686600015","0,071993735800788","0,328603999514598","0,074200799281243"
2788,"0,202489119398524","0,071559900799184","0,32018740021158","0,08283180068247"
2789,"0,203026329999557","0,071339894398989","0,320689399086405","0,074025598587468"
2790,"0,202123325796856","0,071362872199097","0,328526001248974","0,074139398930129"
2791,"0,202720231599233","0,071611406801094","0,329203998262528","0,074414801201783"
2792,"0,203424276999431","0,071460371599824","0,326459600182716","0,074227599543519"
2793,"0,203086933400482","0,071387346800475","0,332670599163976","0,074593801400624"
2794,"0,204396839198307","0,072060164199502","0,328300801629666","0,074849798693322"
2795,"0,204119016201003","0,072471924798447","0,330000001122244","0,074917200254276"
2796,"0,204188344199792","0,072652330400888","0,326993201451842","0,081713801773731"
2797,"0,205100840398518","0,07173684220179","0,320364799699746","0,08140879945131"
2798,"0,203932403000363","0,072823399800109","0,322138601040933","0,074330001370981"
2799,"0,205255257201497","0,072042496799259","0,322212198807392","0,075285400089342"
2800,"0,20666456700128","0,072550891400897","0,322225000127219","0,074665798456408"
2801,"0,204921008800738","0,071674785198411","0,337338000827003","0,074726399907377"
2802,"0,204855396399216","0,07192684860056","0,329551001777872","0,077489804243669"
2803,"0,205418572998315","0,072183658200083","0,3228706002119","0,074390998634044"
2804,"0,204911647997505","0,072075847200176","0,33856840163935","0,07482820074074"
2805,"0,204310831401381","0,071517443400808","0,333983599557541","0,074836399289779"
2806,"0,20399068879924","0,072091460197407","0,331595199531876","0,074671200127341"
2807,"0,204324898401683","0,071809760801261","0,331435800762847","0,074672199843917"
2808,"0,205082734598545","0,072073168199859","0,328745800652541","0,076053600059822"
2809,"0,205931628200051","0,072156459001417","0,332710999646224","0,074501401104499"
2810,"0,205638855001598","0,073122489200614","0,349287001881748","0,074752798536792"
2811,"0,206201017601416","0,07265341339953","0,328878202708438","0,074748598854058"
2812,"0,207058421200782","0,072526556599769","0,323312198452186","0,075036998896394"
2813,"0,207193248800468","0,073341103999701","0,33208579843631","0,074667199805845"
2814,"0,206767879598192","0,072569482999097","0,330818197107874","0,074848797521554"
2815,"0,208035865797137","0,072738940399722","0,357396199251525","0,074995799513999"
2816,"0,206711398399784","0,072513683601574","0,322362399310805","0,074605800909922"
2817,"0,205648267999641","0,072508441998798","0,332419399637729","0,075116800144315"
2818,"0,206696072801424","0,073452584000188","0,332677199912723","0,085399200906977"
2819,"0,20805479339906","0,073665826198703","0,331482200999744","0,075080398528371"
2820,"0,208264527199208","0,07344798379927","0,343399400298949","0,082699200720526"
2821,"0,210091965600441","0,072656601000927","0,332242401782423","0,075217799167149"
2822,"0,207098013198993","0,072973709998769","0,337051598762628","0,075152800127398"
2823,"0,207830717798788","0,073013285599882","0,333565399341751","0,083271201583557"
2824,"0,208394654198491","0,073550146000343","0,333088399202097","0,075181000283919"
2825,"0,208095122598752","0,073885722599516","0,32972999906633","0,075468199793249"
2826,"0,208298189999186","0,073415279798792","0,334968799143098","0,075140599801671"
2827,"0,209144732401182","0,073642149999796","0,333144799515139","0,075388797267806"
2828,"0,207881902798545","0,074218992599344","0,335381799959578","0,075383800140116"
2829,"0,210136317599972","0,073959423799533","0,332145600987133","0,083082600031048"
2830,"0,210153241001535","0,074395201199513","0,326834199950099","0,075512401235756"
2831,"0,209760924996226","0,073796539999603","0,326372198469471","0,07583759870613"
2832,"0,209884389399667","0,074011226400035","0,335128801816609","0,075311401451472"
2833,"0,209809613799734","0,073342852400674","0,332609997713007","0,08170020300895"
2834,"0,208065459398495","0,073149082798045","0,337530201068148","0,076668200199492"
2835,"0,209999800600053","0,073230887198588","0,343478399736341","0,075536200893112"
2836,"0,210119138800655","0,074106836199644","0,344342198513914","0,07582359976368"
2837,"0,210487795001245","0,074847407596826","0,32645320170559","0,075565799488686"
2838,"0,209161281198612","0,07350287320005","0,32710679952288","0,075580397970043"
2839,"0,209467041000607","0,073911684399354","0,334538400056772","0,075838998600375"
2840,"0,21039214439952","0,073993962400709","0,338182800624054","0,086190001456998"
2841,"0,210918943601428","0,073744985600934","0,327061999996658","0,075957798981108"
2842,"0,211798136399011","0,074773178002215","0,326342399057467","0,075797998579219"
2843,"0,212176728800114","0,074685800400039","0,348018002114259","0,076182399061509"
2844,"0,211386893599411","0,074500261200592","0,34688200103119","0,076145798084326"
2845,"0,213269574000151","0,074257929399028","0,347245400189422","0,075774399738293"
2846,"0,211023892600497","0,074681132000114","0,332188401080202","0,076021798304282"
2847,"0,211584560199117","0,074579297397577","0,336722399515565","0,084312398394104"
2848,"0,212275211597444","0,074789015401621","0,339571997756138","0,076011398050469"
2849,"0,211756611800229","0,074860210601764","0,332845200318843","0,075549002212938"
2850,"0,211768229400332","0,07419224800251","0,328083401836921","0,075868199928664"
2851,"0,211582012799045","0,074724296201021","0,340365599549841","0,076146998617333"
2852,"0,211486642403179","0,074239347399271","0,34388519852655","0,076145600178279"
2853,"0,212413647599169","0,074727481001173","0,34447619545972","0,075991002086084"
2854,"0,212308958001086","0,074224912401405","0,348754999868106","0,076582600013353"
2855,"0,2157300707986","0,074842235798133","0,344334600958973","0,076332398748491"
2856,"0,213309970201226","0,075486871800968","0,33143800101243","0,084568199235946"
2857,"0,213266979801119","0,075132779001433","0,337658000353258","0,076405600702856"
2858,"0,21293304819992","0,077193700398493","0,330543001473416","0,083434399857652"
2859,"0,212405581200437","0,075193184000091","0,34502079943195","0,083349400665611"
2860,"0,212544566200813","0,075674139200419","0,345303598442115","0,076703399827238"
2861,"0,213725827400049","0,075096033199225","0,339221800095402","0,084973800403532"
2862,"0,213140171398118","0,075439552799799","0,329043199599255","0,076138399890624"
2863,"0,213008852800704","0,074929216800956","0,338751799426973","0,07632780179847"
2864,"0,212707039799716","0,074983496198547","0,330153600953054","0,076385597640183"
2865,"0,212997766799526","0,075118379402557","0,329419800254982","0,076293198799249"
2866,"0,213455833798798","0,074220502997923","0,331182801164687","0,077685801079497"
2867,"0,212999220599886","0,07569076079817","0,329762199544348","0,08361979998881"
2868,"0,212216590598109","0,075722331202997","0,33922199945664","0,087435201567132"
2869,"0,216079573601019","0,076318096001342","0,33169400121551","0,076722601079382"
2870,"0,215641266200691","0,076000807598757","0,330308801494539","0,081936600327026"
2871,"0,215451095800381","0,076418264600216","0,354699199669994","0,077114399755374"
2872,"0,215770182399137","0,075500677801028","0,33313080057269","0,077547201362904"
2873,"0,21580151860253","0,075872014800552","0,32998160313582","0,076747199636884"
2874,"0,215784607401292","0,076125942998624","0,331481600005645","0,076801000977866"
2875,"0,215045660798205","0,075790846000018","0,333586399210617","0,077077798778191"
2876,"0,216013953200309","0,076201999401383","0,343697797507048","0,082546399789862"
2877,"0,216465871001128","0,077010050801619","0,346991799597163","0,086885201744735"
2878,"0,216247551799461","0,076391589398554","0,348748402029742","0,076503802847583"
2879,"0,215667464202852","0,076379530999111","0,352900200232398","0,07717459811829"
2880,"0,219702451999183","0,076979279398802","0,328922198968939","0,076051799987909"
2881,"0,215688072002376","0,076330693998898","0,341556999774184","0,077318398689386"
2882,"0,216794073001074","0,076560769198113","0,47718359855935","0,112485002318863"
2883,"0,216897276199597","0,076666218400351","0,345105398446321","0,07731759978924"
2884,"0,216157131199725","0,075942833801673","0,351290999969933","0,077305000741035"
2885,"0,217375161600648","0,075684589199955","0,364997000724543","0,077357400732581"
2886,"0,215420355802053","0,076413753200905","0,334347000170965","0,077508798858617"
2887,"0,217429401799745","0,076678578199062","0,341608599410392","0,077295601658989"
2888,"0,219141656601278","0,07729368720029","0,351681801839732","0,077248601883184"
2889,"0,21826561440248","0,076948351197643","0,333692398271523","0,088075798703358"
2890,"0,219248830199649","0,076795789398602","0,35266960185254","0,083023199113086"
2891,"0,219298531798995","0,077458926799591","0,351608396158554","0,077487400267273"
2892,"0,218851309199817","0,076729459398484","0,350966397672892","0,077339800191112"
2893,"0,219532746799814","0,077450739401684","0,347821200557519","0,078609198681079"
2894,"0,218538762800745","0,077398096000252","0,343618799524847","0,077814001997467"
2895,"0,218693436998001","0,077276413999789","0,341240201669279","0,085601001046598"
2896,"0,219160396400548","0,077201872800652","0,343496199639048","0,077667800360359"
2897,"0,219143610801257","0,07777462760132","0,349136602017097","0,077198400686029"
2898,"0,220376360199589","0,078357097400294","0,35011359868804","0,077393800893333"
2899,"0,220596533000935","0,079873209200741","0,333752999722492","0,077699996472802"
2900,"0,21958766419848","0,076970919199812","0,3549363987986","0,077709401375614"
2901,"0,219942209600413","0,077541204800946","0,353230199834798","0,077684200368822"
2902,"0,221131456799048","0,077510030398844","0,344772399694193","0,077679599053226"
2903,"0,221194742998341","0,07825236459903","0,345995399402454","0,086463600746356"
2904,"0,22112461719953","0,077404962798755","0,354054597846698","0,077660000533797"
2905,"0,221518413997546","0,078258101001848","0,336723198415711","0,084982802218292"
2906,"0,220014685999195","0,07753727939853","0,336363600217737","0,078135599324014"
2907,"0,22043326680141","0,077540919800231","0,336751401482616","0,077902201155666"
2908,"0,220712409399857","0,077930892401491","0,337123601639178","0,078095198841766"
2909,"0,220700465199479","0,078456356198876","0,336907402379438","0,077885398059152"
2910,"0,221252637397265","0,07825512260024","0,345675199059769","0,078557200322393"
2911,"0,220718048597337","0,078019303000474","0,346344799618237","0,077878199226689"
2912,"0,221344479398977","0,077450083798613","0,345109397312626","0,078272199607454"
2913,"0,221314110401727","0,078583112600609","0,354664798942395","0,078166798630264"
2914,"0,22217695840227","0,078281092998805","0,33675479789963","0,077540600614157"
2915,"0,222692598600406","0,078227555000922","0,345672400726471","0,0782542017987"
2916,"0,222531544201774","0,078659967401472","0,334900998859666","0,077925199002493"
2917,"0,297972245998972","0,096144386200467","0,351321398920845","0,091205799253658"
2918,"0,224943178799003","0,07821198879974","0,337074400158599","0,086533401918132"
2919,"0,223127996399126","0,078623762998905","0,337686599232256","0,08669799863128"
2920,"0,2223386054","0,079273360403022","0,352294200274628","0,078680798469577"
2921,"0,223561817999871","0,078450549398258","0,349106200155802","0,078569799370598"
2922,"0,223094865797611","0,078639167199435","0,347113600582816","0,079731398727745"
2923,"0,222801575402264","0,078320157798589","0,347106998378877","0,078590800694656"
2924,"0,225062072402216","0,078783070796635","0,338900598580949","0,078420001955237"
2925,"0,222854085198196","0,078662576201896","0,338696398830507","0,078479001240339"
2926,"0,22525254580105","0,078925080399495","0,353097998595331","0,078601799032185"
2927,"0,222825931201805","0,078399964398705","0,337663199752569","0,086823200399522"
2928,"0,222561390399642","0,077989313598664","0,338288000784814","0,077979199704714"
2929,"0,222903605201282","0,078297962599027","0,338350198580883","0,078414999006782"
2930,"0,22351722260064","0,079017328198825","0,346386000455823","0,078885002585594"
2931,"0,22503466400085","0,078436861399678","0,340558002062608","0,079674596781842"
2932,"0,223992141199415","0,079132798199135","0,346595997689292","0,078067999857012"
2933,"0,224249625198718","0,079199577399413","0,340665798285045","0,078333201236092"
2934,"0,224390915801632","0,078704841600848","0,354872000752948","0,07838780147722"
2935,"0,225813559599919","0,079533827000705","0,357745999644976","0,087483199604321"
2936,"0,225990615400951","0,079607524201856","0,33921639987966","0,086387399642263"
2937,"0,227325398600078","0,080571470202995","0,339528200856876","0,085869398026262"
2938,"0,227535412998986","0,079975726599514","0,355729801231064","0,081991401384585"
2939,"0,227715293801157","0,079119630000787","0,355974402918946","0,07886819948908"
2940,"0,225298377801664","0,079783046399825","0,355283399403561","0,078972200572025"
2941,"0,226752642798237","0,079403425604687","0,339327400433831","0,078844200470485"
2942,"0,226790056200116","0,078815252000641","0,339804803661536","0,07876539893914"
2943,"0,225974573798885","0,079103461001068","0,341638797544874","0,079000598634593"
2944,"0,226101119199302","0,080055613999139","0,356190600723494","0,078727002255619"
2945,"0,22727563239896","0,080206615400675","0,351347000105306","0,079327999264933"
2946,"0,227620247000596","0,079939421798918","0,349588600511197","0,086497401935048"
2947,"0,227976832402055","0,079867593600648","0,348231800307985","0,08857899956638"
2948,"0,22760930939985","0,080369065402192","0,353573801112361","0,078976599615999"
2949,"0,22732060260023","0,079956103999575","0,349137000739574","0,078893800673541"
2950,"0,227182977400662","0,080186429801688","0,360454998735804","0,079661000927445"
2951,"0,228086454198638","0,080465669601108","0,3410969991819","0,078776001464576"
2952,"0,228008298401255","0,080807665201428","0,360124399594497","0,079435399675276"
2953,"0,228582596596971","0,080801502399845","0,365232200419996","0,079841799743008"
2954,"0,228686396799458","0,079703467803483","0,356551799632143","0,07940620125737"
2955,"0,228513954000664","0,0799767412027","0,341447800747119","0,078942399704829"
2956,"0,228452954399108","0,080754718199023","0,358442602737341","0,079351599561051"
2957,"0,228147190199525","0,080581871398317","0,342594199173618","0,079684199590702"
2958,"0,229031349001161","0,080805475199304","0,352812997880392","0,087099999655038"
2959,"0,229486240400001","0,081253478801227","0,3523953986587","0,086772599024698"
2960,"0,228527635401406","0,081220229998871","0,35289619845571","0,07932380103739"
2961,"0,2295847418005","0,081707729201298","0,366001199290622","0,079413798812311"
2962,"0,229240495599515","0,081000866602699","0,342021801043302","0,079200000618585"
2963,"0,230010095801845","0,081067051801074","0,343208198319189","0,079555399133824"
2964,"0,229967213998316","0,081133644196962","0,35122639965266","0,080952201096807"
2965,"0,229399178597669","0,080564414801484","0,349221199576277","0,080001400783658"
2966,"0,229131250799401","0,080204964800214","0,345704400388058","0,090395200822968"
2967,"0,231709549599327","0,080923244601581","0,354135197994765","0,079408998135477"
2968,"0,231761873597861","0,083076404200983","0,353359204018488","0,089455800480209"
2969,"0,234953321398643","0,08091446999897","0,353300999267958","0,080019801680464"
2970,"0,230931607198727","0,081070364598418","0,342714400903787","0,079386003199034"
2971,"0,231046735799464","0,081242504801776","0,351105601293966","0,079621800978202"
2972,"0,231484379598987","0,081013143800374","0,353235797956586","0,07977579953149"
2973,"0,230909686398809","0,080939427802514","0,354164600139484","0,081282599421684"
2974,"0,230808152200188","0,08139427399874","0,352589802059811","0,080185598926619"
2975,"0,232924658800766","0,085876225800894","0,521514999854844","0,124375798623078"
